CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
QUICK THINKING,NONE,JUNIOR,30,English (Other - Non UK / US),"If I have hydrophobia, what do I fear?",Heights,Clouds,Water,The sun,(NULL),C,storage/questions/images/Igugu1619714694108.jpg,,,1,58305,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"What is the name of this lazy, greedy ginger cat ?",Graham,Gingy,Garfield,Garry,(NULL),C,storage/questions/images/rfnHI1619715087649.jpg,,,1,58311,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),A group of which TV characters is shown in the picture ?,Mutant Rangers,Action Rangers,Power Rangers,Steel Rangers,(NULL),C,storage/questions/images/DKlMH1619714938114.jpg,,,1,58315,0,,1,1
QUICK THINKING,NONE,JUNIOR,20,English (Other - Non UK / US),Heart is to body as ________ is/ are to car?,Wheels,Lights,Bonnet,Engine,(NULL),D,storage/questions/images/7IHbY1626956939891.jpg,,,1,58319,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What colour is Paddington Bear's hat?,Green,Yellow,Orange,Red,(NULL),D,storage/questions/images/8Oyes1619716052476.jpg,,,1,58327,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",40,English (Other - Non UK / US),I share my name with an American 70's sitcom. The final word of the show's three-worded title is also a synonym for _______.,Sparse,Rotund,Colossal,Bouquet,"The image shows Tom Brady! The show is The Brady Bunch. The final word being bunch, meaning bouquet is the correct answer! Well done if you got it right!",D,storage/questions/images/GFh731626956965987.jpg,,,1,58335,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Where did Curious George live before the man in the yellow hat saw him?,Asia,Africa,South America,Australia,(NULL),B,storage/questions/images/cKb2R1619716244370.jpg,,,1,58343,0,,1,1
QUICK THINKING,NONE,JUNIOR,20,English (Other - Non UK / US),"Choose the correct spelling of this word, and it may save you from some ___________.",Embarrassment,Embarassment,Embarrasment,Embarasment,(NULL),A,storage/questions/images/vIHKx1626956990162.jpg,,,1,58348,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),In which of these kids TV shows would you most expect to see a ghost?,Scooby-Doo,Dora the Explorer,Tom & Jerry,Boss Baby,(NULL),A,storage/questions/images/QC0078.jpg,,,1,58352,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of this frogs long term girlfriend ?,Miss Eat a Lot,Miss Snout,Miss Piggy,Miss Trotter,(NULL),C,storage/questions/images/vV9Ae1619716926806.jpg,,,1,58356,0,,1,1
QUICK THINKING,NONE,JUNIOR,30,English (Other - Non UK / US),"Here, we come as a pair, but unlike the others, we do not rhyme.","Break, Speak","Loud, Proud","Real, Feel","Nice, Twice",(NULL),A,storage/questions/images/YheG61619720053181.jpg,,,1,58382,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What are the names of Bart Simpsons two sisters?,Maeva and Lizzie,Lisa and Maggie,Lola and Marge,Mary and Lassie,(NULL),B,storage/questions/images/IGIZF1619720402110.jpg,,,1,58386,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What are the names of the singing chipmunks in the Chipettes?,"Eleanor, Brittany and Jeanette","Mary, Lisa and Courtney","Lucy, Natalie and Rachel","Karen, Penelope and Maggie",,A,storage/questions/images/JH4vA1619720826128.jpg,,,1,58394,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of Dora's monkey friend in the TV show 'Dora the Explorer'?,Bonzo,Boots,Banana,Buddy,(NULL),B,storage/questions/images/QC0047.jpg,,,1,58398,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What are the names of the four characters in the TV show 'Teenage Mutant Ninja Turtles'?,"Rory, Drake, Mounti and Laser","Rocky, Dizzy, Moover and Lester","Ralph, Donster, Marty and Lavillio","Raphael, Donatello, Michelangelo and Leonardo",(NULL),D,storage/questions/images/JLlQ21619721108205.jpg,,,1,58402,0,,1,1
QUICK THINKING,NONE,ADULT,45,English (Other - Non UK / US),What am I?,Inmate,Sentinel,Soliloquy,Apostrophe,"Aside from being punctuation, an apostrophe is also an exclamatory passage in a speech or poem addressed to a person (typically one who is dead or absent)!",D,storage/questions/images/weXeB1644959421753.jpg,,,1,58406,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What famous TV show has a title like this picture?,Baby in Charge,Baby is the Boss,Baby Means Business,Boss Baby,(NULL),D,storage/questions/images/QC0036.jpg,,,1,58410,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of this famous cat ?,Top Cat,Sylvester,Puss in Boots,Kitty in Kitten Heels,(NULL),C,storage/questions/images/sB46c1619721478964.jpg,,,1,58414,0,,1,1
QUICK THINKING,NONE,ADULT,45,English (Other - Non UK / US),What am I?,Overstatement,Firewood,Hyperbole,Stumpage,Hyperbole = Exaggerated statements or claims not meant to be taken literally! And a bole is another word for a tree trunk!,C,storage/questions/images/KuHTi1626957136837.jpg,,,1,58419,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What Pok?mon does a Pikachu evolve from ?,Pico-chu,Mimikyu,Pichu,Raichu,(NULL),C,storage/questions/images/uYbwt1619721789268.jpg,,,1,58423,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of the underwater town where SpongeBob SquarePants lives?,Sandy Land,Ocean Plaza,Shell City,Bikini Bottom,(NULL),D,storage/questions/images/rpBag1619721962933.jpg,,,1,58427,0,,1,1
QUICK THINKING,NONE,ADULT,30,English (Other - Non UK / US),What am I?,Intertextuality,Allegory,Bibliography,Metaphor,(NULL),A,storage/questions/images/uvnt81626957168283.jpg,,,1,58436,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),In the movie 'Elf' what does Buddy the elf say after drinking an entire bottle of coca cola?,*Burps* "Better out than in",*Burps* "That was loud",*Burps* "Did you hear that?",*Burps* "That was good",(NULL),C,storage/questions/images/6O89d1619722421238.jpg,,,1,58440,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of Disney's founder?,Walt Disney,Mark Disney,Frank Disney,John Disney,(NULL),A,storage/questions/images/D3aQm1619722702827.jpg,,,1,58452,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,English (Other - Non UK / US),What am I?,Superficial,Handful,Facetious,Jovial,"Being facetious, is to treat serious issues with deliberately inappropriate humour, and a portion of the word ??acetious?? is of course ??ace?? also a part of a clock!",C,storage/questions/images/suLSL1626957199903.jpg,,,1,58456,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",45,English (Other - Non UK / US),What am I?,Coquet,Mollify,Palliate,Lessen,"To coquet, is to behave flirtatiously! The remaining three words are synonyms, meaning to allay, lessen or moderate!",A,storage/questions/images/FgY7J1626957226503.jpg,,,1,58464,0,,1,1
"TV, FILM AND BOOKS",NONE,TEEN,20,English (Other - Non UK / US),On which social media platform did internet celebrity Pewdiepie gain his success?,YouTube,TikTok,Twitter,Facebook,(NULL),A,storage/questions/images/FB362,,,1,58475,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),In the movie Ice Age what is the name of this sloth ?,Manfred,Scrat,Sid,Diego,(NULL),C,storage/questions/images/gTEu51619724508556.jpg,,,1,58479,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",20,English (Other - Non UK / US),Who voiced the character Maui in the movie Moana?,Vin Diesel,Johnny Depp,Dwayne "The Rock" Johnson,Tom Cruise,(NULL),C,storage/questions/images/FB352,,,1,58483,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Which one doesn't belong?,The Order of the Phoenix,The Half-blood Prince,The Prisoner of Azkaban,The Wand of Elders,(NULL),D,storage/questions/images/u8U9q1619724750981.jpg,,,1,58491,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these is not the name of a chapter in 'Alice's Adventures in Wonderland'?,The Mock Turtle's Story,Advice From a Cat,Who Stole the Tarts?,Alice's Evidence,(NULL),B,storage/questions/images/FB329,,,1,58503,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",20,English (Other - Non UK / US),Which film surpassed Avatar as the highest grossing film of all time in 2019?,The Lion King,Frozen II,Spider-Man: Far From Home,Avengers: Endgame,(NULL),D,storage/questions/images/FB328,,,1,58507,0,,1,1
"TV, FILM AND BOOKS",NONE,TEEN,20,English (Other - Non UK / US),The super villain known as "The Joker" is the enemy of which superhero?,Superman,Spiderman,Ironman,Batman,(NULL),D,storage/questions/images/OsdEp1607613235654.jpg,,,1,58515,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Matt Groening created the Simpsons and which other famous cartoon?,Spongebob Squarepants,Rick and Morty,Scooby Doo,Futurama,(NULL),D,storage/questions/images/FB306,,,1,58519,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What is the only Disney princess film to win an Academy Award?,Snow White and The Seven Dwarfs,Beauty and The Beast,Cinderella,Sleeping Beauty,(NULL),B,storage/questions/images/FB303,,,1,58523,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"In the movie The Lion King, what is the name of Simba's father?",Skar,Pumba,Nala,Mufasa,(NULL),D,storage/questions/images/tbP6n1619724984645.jpg,,,1,58531,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"If you developed an impressive ability to spell correctly at an early age, you may very well be _________.",Precocious,Precoscious,Precotious,Preccocious,(NULL),A,storage/questions/images/u0iTa1619725113782.jpg,,,1,58535,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),In the movie 'Finding Nemo' what name is Nemo given by the fish in the dentist's fish tank ?,Sharkbait,Ocean boy,Stripes,Littlefin,(NULL),A,storage/questions/images/AZnQg1619725245940.jpg,,,1,58543,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),What is the name of the princess-to-be in the film 'Enchanted'?,Serenity,Anastasia,Giselle,Rose,(NULL),C,storage/questions/images/bOGRB1619725363582.jpg,,,1,58547,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Which of these is not one of the Seven Dwarfs?,Sad,Bashful,Sleepy,Happy,(NULL),A,storage/questions/images/RiUrV1619725420517.jpg,,,1,58559,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the pre-teen girl in the film 'Inside Out' ?,Riley,Rachel,Sophie,Jessica,(NULL),A,storage/questions/images/frAei1619725552674.jpg,,,1,58587,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,English (Other - Non UK / US),One of us is spelt wrong. Which is it?,Frustrating,Firey,Fearsome,Fruitful,The correct spelling is ??iery??,B,storage/questions/images/gliFG1626957288483.jpg,,,1,58591,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What fruit does Spongebob SquarePants live in?,Pineapple,Mango,Apple,Banana,(NULL),A,storage/questions/images/upjCE1619725684625.jpg,,,1,58599,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),What is Homer Simpsons job?,Physicist,Safety Inspector,Brewer,Actor,(NULL),B,storage/questions/images/7zcuX1619725869356.jpg,,,1,58603,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),"In the Harry Potter novels, the Hogwarts Express is a train that takes students to Hogwarts from which real life London Station?",Paddington,Euston,Waterloo,Kings Cross,(NULL),D,storage/questions/images/2O1R91619726071758.jpg,,,1,58627,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),I am a legislative body of government. I am also the collective noun for these nocturnal head-turners. What am I?,Senate,Council,Parliament,Committee,"In a contest of wisdom, a parliament of owls might just have the edge over the legislative body equivalent!",C,storage/questions/images/kRozD1619726121695.jpg,,,4,58636,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is Elsa's sister's name in the movie Frozen?,Hannah,Anna,Amber,Ellen,(NULL),B,storage/questions/images/qml9P1619726269457.jpg,,,1,58644,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),I am a ballroom dance. I am also the collective noun for these venomous serpents. What am I?,Salsa,Rhumba,Samba,Tango,"If a rhumba of rattlesnakes is close by, you??e better of running than doing the rhumba!",B,storage/questions/images/D0RoI1619726688065.jpg,,,4,58660,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),"In Harry Potter, what does polyjuice potion do?",Makes you invisible,Lets you fly,Lets you look like someone else,Makes you tell the truth,(NULL),C,storage/questions/images/NqSkr1619727024289.jpg,,,1,58668,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Who is the name of this villain from "Guardians of the Galaxy"?,Loki the Accuser,Ronan the Accuser,Ego the Accuser,Thanos the Accuser,(NULL),B,storage/questions/images/qlymu1619727441164.jpg,,,1,58700,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of Dracula's daughter in the film 'Hotel Transylvania' ?,June,Betty,Violet,Mavis,(NULL),D,storage/questions/images/Oqznd1619729047563.jpg,,,1,58708,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Which super hero's real name is Steve Rogers?,Ironman,Captain America,Thor,The Hulk,(NULL),B,storage/questions/images/z7LPX1619729253741.jpg,,,1,58712,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Who is the 3rd musketeer after Aramis and Athos?,Grimaud,Trevillie,Planchet,Porthos,(NULL),D,storage/questions/images/SNXel1619729479262.jpg,,,1,58716,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What do I fear?,Snakes,Mice,Spiders,Lions,(NULL),A,storage/questions/images/HJVBt1626957350067.jpg,,,1,58724,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Batman lives in which city?,Gotham,New York,Metropolis,Star City,(NULL),A,storage/questions/images/N8h291619729950707.jpg,,,1,58732,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),In 'The LEGO Movie' which of these famous characters does not appear in the film?,Gandalf,Green Lantern,C-3PO,The Flash,(NULL),D,storage/questions/images/IA5Ht1619730347904.jpg,,,1,58736,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),"In ""Jurassic Park"", what animal's DNA was used to fill in gaps with the dinosaur genomes?",Frog,Crocodile,Snake,Gecko,(NULL),A,storage/questions/images/s535r1619730502404.jpg,,,1,58740,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Riddle me this....,Homographs,Homocyclic,Homophones,Antonyms,"The only two words highlighted, ??new??and ??ew??are homophones! Which is two words having the same pronunciation but different meanings!",C,storage/questions/images/NafgF1619730567185.jpg,,,1,58764,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),In the 'Toy Story' movies what is the name of the money box pig?,Gammon,Hamm,Dr. Pork Chop,Wheezy,(NULL),B,storage/questions/images/DDM061619730904321.jpg,,,1,58772,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,English (Other - Non UK / US),What am I?,Fawn,Yearling,Cub,Calf,"A calf is a young dolphin, like a kitten is a young cat!",D,storage/questions/images/qTlD51626957396298.jpg,,,1,58780,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Which of these is not a character in the film 'How to Train your Dragon' ?,Fishlegs,Snotlout,Hiccup,Burper,(NULL),D,storage/questions/images/mqMmr1619731283697.jpg,,,1,58788,0,,1,1
QUICK THINKING,NONE,JUNIOR,25,English (Other - Non UK / US),"Butterfly is to caterpillar, as I am to _____?",Tadpole,Frog,Lizard,Swamp,(NULL),A,storage/questions/images/khOWX1619642263339.jpg,,,1,58792,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Which is the odd one out?,May,January,June,August,"June is the only month of the four, with 30 days! The others have 31!",C,storage/questions/images/oBsZ41626957427913.jpg,,,1,58797,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Who lives in a trash can on Sesame Street?,Elmo,Oscar the Grouch,Grover,Big Bird,(NULL),B,storage/questions/images/57djG1619731755610.jpg,,,1,58809,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),"In 'Avatar: The Last Airbender', what type of bender is Aang?",Earth,Air,Fire,Water,(NULL),B,storage/questions/images/5YAhH1619731913023.jpg,,,1,58813,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Which famous band's music features in the musical film 'Mamma Mia'?,Bee Gees,The Rolling Stones,Queen,ABBA,(NULL),D,storage/questions/images/1ErGZ1619732159573.jpg,,,1,58825,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),In the Harry Potter series which animal can be found on the Hufflepuff house crest ?,A badger,A ferret,A dog,A wolf,(NULL),A,storage/questions/images/vwGYS1619732333063.jpg,,,1,58837,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),In the film 'Wreck-it-Ralph' who prevents Ralph from reaching the top of the building?,Arthur,King Candy,Vanellope,Fix-it-Felix Jr.,(NULL),D,storage/questions/images/z2ROk1619732464499.jpg,,,1,58849,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of Woody and Buzz Lightyear's owner?,Andy,Johnny,Toby,Max,(NULL),A,storage/questions/images/BoeJE1619732704905.jpg,,,1,58853,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What kind of creature is Shrek?,A troll,A giant,A goblin,An ogre,(NULL),D,storage/questions/images/zUses1619732868321.jpg,,,1,58857,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,ADULT",30,English (Other - Non UK / US),In the classic film 'The Wizard of Oz' what did the Tin man want most?,A brain,A Heart,Some oil,A friend,(NULL),B,storage/questions/images/O0iHH1619733037066.jpg,,,1,58861,0,,1,1
QUICK THINKING,NONE,ADULT,30,English (Other - Non UK / US),Which of us is the odd one out?,A,B,C,D,"Jack Nicholson, Jared Leto and Joaquin Phoenix all played The Joker, whereas Michael Keaton played Batman!",B,storage/questions/images/Sdy3m1626957452801.jpg,,,1,58879,0,,1,1
